2026-04-09 20:04:56,461 | Qustionaire | user_id=None | request_id=eb938046-b346-46e7-9a9f-97092153a34a | [INFO] | [main.py- 88] | 新用户 ggg 进行注册
2026-04-09 22:45:01,492 | Qustionaire | user_id=Wenjin Gao | request_id=e5dd6872-0ec5-49de-9497-318f588a2e24 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面4的时间: 12144
2026-04-09 22:45:02,073 | Qustionaire | user_id=Wenjin Gao | request_id=1d4de7e9-b0f0-4ebc-859f-1e2cad075a09 | [INFO] | [main.py- 156] | 请求用户Wenjin Gao页面5的数据
2026-04-09 22:45:02,075 | Qustionaire | user_id=Wenjin Gao | request_id=1d4de7e9-b0f0-4ebc-859f-1e2cad075a09 | [INFO] | [main.py- 158] | 页面5的数据：{'src_image_name': '2.png', 'des_image_name': '2.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'non_finished_cases': [2, 4, 5], 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 4499, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 22:45:05,009 | Qustionaire | user_id=Wenjin Gao | request_id=bbded581-cda3-43d2-bac4-1280fd7f59fe | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面5的时间: 7106
2026-04-09 22:45:05,027 | Qustionaire | user_id=Wenjin Gao | request_id=650c0b39-b0ce-4ab9-bdba-adcf3da00b41 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面5的时间: 7107
2026-04-09 22:45:05,533 | Qustionaire | user_id=Wenjin Gao | request_id=c7847896-0ce9-457f-8895-89ebffb7142d | [INFO] | [main.py- 156] | 请求用户Wenjin Gao页面6的数据
2026-04-09 22:45:05,534 | Qustionaire | user_id=Wenjin Gao | request_id=c7847896-0ce9-457f-8895-89ebffb7142d | [INFO] | [main.py- 158] | 页面6的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'non_finished_cases': [2, 4, 5], 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 53955, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 22:46:13,444 | Qustionaire | user_id=Wenjin Gao | request_id=422a962e-990d-4a67-8966-6dae9e56bb86 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面6的时间: 74296
2026-04-09 22:46:13,462 | Qustionaire | user_id=Wenjin Gao | request_id=593c72ec-3a7b-4d8d-bfbd-3c05395442d5 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面6的时间: 74297
2026-04-09 22:46:14,051 | Qustionaire | user_id=Wenjin Gao | request_id=b61afbea-c70d-41ae-95ef-6c85273ef352 | [INFO] | [main.py- 156] | 请求用户Wenjin Gao页面5的数据
2026-04-09 22:46:14,053 | Qustionaire | user_id=Wenjin Gao | request_id=b61afbea-c70d-41ae-95ef-6c85273ef352 | [INFO] | [main.py- 158] | 页面5的数据：{'src_image_name': '2.png', 'des_image_name': '2.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'non_finished_cases': [2, 4, 5], 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 7107, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 22:46:18,261 | Qustionaire | user_id=Wenjin Gao | request_id=b0dc74ab-d602-42f5-813e-057c3cf943b6 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面5的时间: 13944
2026-04-09 22:46:18,279 | Qustionaire | user_id=Wenjin Gao | request_id=5ec71db1-a742-4a71-b6dc-9ea2efbec336 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面5的时间: 13945
2026-04-09 22:46:18,746 | Qustionaire | user_id=Wenjin Gao | request_id=b502b0b3-80c8-4add-99af-6da2dfb29f50 | [INFO] | [main.py- 156] | 请求用户Wenjin Gao页面4的数据
2026-04-09 22:46:18,747 | Qustionaire | user_id=Wenjin Gao | request_id=b502b0b3-80c8-4add-99af-6da2dfb29f50 | [INFO] | [main.py- 158] | 页面4的数据：{'src_image_name': '3.png', 'des_image_name': '3.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'non_finished_cases': [2, 4, 5], 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 12144, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 22:46:36,678 | Qustionaire | user_id=Wenjin Gao | request_id=f58c9a57-bc8e-4507-a23c-403e4746a051 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面4的时间: 29764
2026-04-09 22:46:47,719 | Qustionaire | user_id=Wenjin Gao | request_id=a9254148-7859-4c51-9a48-5e4aa188d0c0 | [INFO] | [main.py- 129] | 用户 Wenjin Gao 进行登录
2026-04-09 22:46:47,720 | Qustionaire | user_id=Wenjin Gao | request_id=a9254148-7859-4c51-9a48-5e4aa188d0c0 | [INFO] | [main.py- 139] | 用户 Wenjin Gao 登录成功
2026-04-09 22:46:47,852 | Qustionaire | user_id=Wenjin Gao | request_id=b762f72a-2483-4fb7-9f39-abd659a86caf | [INFO] | [main.py- 156] | 请求用户Wenjin Gao页面2的数据
2026-04-09 22:46:47,854 | Qustionaire | user_id=Wenjin Gao | request_id=b762f72a-2483-4fb7-9f39-abd659a86caf | [INFO] | [main.py- 158] | 页面2的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'non_finished_cases': [2, 4, 5], 'selected': {'回声强度': '不均匀回声', '形状规则': '不规则形', '纵横比例': '大于1', '边界特征': '毛刺', 'with_ai': False, 'confidence': '', 'during_time': 46268, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 22:47:27,043 | Qustionaire | user_id=Wenjin Gao | request_id=22c6284d-84be-4d59-8aff-0701db93bfc0 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面2的时间: 71966
2026-04-09 22:47:27,071 | Qustionaire | user_id=Wenjin Gao | request_id=a877d0b5-223c-4df0-86dc-e04c0618659b | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面2的时间: 71966
2026-04-09 22:47:27,321 | Qustionaire | user_id=Wenjin Gao | request_id=52ba5072-8810-435e-b6b3-fdbe74ffbad9 | [INFO] | [main.py- 156] | 请求用户Wenjin Gao页面6的数据
2026-04-09 22:47:27,322 | Qustionaire | user_id=Wenjin Gao | request_id=52ba5072-8810-435e-b6b3-fdbe74ffbad9 | [INFO] | [main.py- 158] | 页面6的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'non_finished_cases': [2, 4, 5], 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 74297, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 22:47:29,471 | Qustionaire | user_id=Wenjin Gao | request_id=921ff557-43b2-43cb-9b51-e73cf9a63a9d | [INFO] | [main.py- 171] | 更新用户Wenjin Gao页面6的数据: {}
2026-04-09 22:47:44,485 | Qustionaire | user_id=Wenjin Gao | request_id=08fade5f-2acd-495e-8fc3-890371a54a44 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面6的时间: 91328
2026-04-09 22:47:44,501 | Qustionaire | user_id=Wenjin Gao | request_id=0cb2f723-2e01-4e65-84e5-f5452715203e | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面6的时间: 91328
2026-04-09 22:47:44,672 | Qustionaire | user_id=Wenjin Gao | request_id=cc0ab224-23d2-4a60-858a-f288fb7453da | [INFO] | [main.py- 156] | 请求用户Wenjin Gao页面3的数据
2026-04-09 22:47:44,673 | Qustionaire | user_id=Wenjin Gao | request_id=cc0ab224-23d2-4a60-858a-f288fb7453da | [INFO] | [main.py- 158] | 页面3的数据：{'src_image_name': '3.png', 'des_image_name': '3.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'non_finished_cases': [2, 4, 5], 'selected': {'回声强度': '高回声', '形状规则': '圆形', '纵横比例': '等比例', '边界特征': '微分叶', 'with_ai': True, 'confidence': '中等信心', 'during_time': 22797, 'diagnosis_result': '4b', 'assistant': '基本准确'}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 22:53:09,796 | Qustionaire | user_id=Wenjin Gao | request_id=5b13bcb0-66f0-41fa-8ed2-cb89d81d4fcf | [INFO] | [main.py- 92] | 新用户 Wenjin Gao 进行注册
2026-04-09 22:53:09,800 | Qustionaire | user_id=Wenjin Gao | request_id=5b13bcb0-66f0-41fa-8ed2-cb89d81d4fcf | [INFO] | [main.py- 118] | 新用户 Wenjin Gao 注册成功! 机构：HBUT 部门：心超 职称：医学生 经验：0
2026-04-09 22:53:09,964 | Qustionaire | user_id=Wenjin Gao | request_id=d187a25c-3fd4-4968-b4d1-d1676028a076 | [INFO] | [main.py- 156] | 请求用户Wenjin Gao页面1的数据
2026-04-09 22:53:09,965 | Qustionaire | user_id=Wenjin Gao | request_id=d187a25c-3fd4-4968-b4d1-d1676028a076 | [INFO] | [main.py- 158] | 页面1的数据：{'src_image_name': '2.png', 'des_image_name': '2.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'non_finished_cases': [0, 1, 2, 3, 4, 5], 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 0, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 22:53:31,444 | Qustionaire | user_id=Wenjin Gao | request_id=4083a2c8-d9af-4e4b-b80b-96e2a45f54e2 | [INFO] | [main.py- 171] | 更新用户Wenjin Gao页面1的数据: {'回声强度': '不均匀回声', 'diagnosis_result': '4a', 'confidence': '中等信心'}
2026-04-09 22:53:31,469 | Qustionaire | user_id=Wenjin Gao | request_id=f3357d03-85c9-4a7c-ba78-527431291847 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面1的时间: 57624
2026-04-09 22:53:31,488 | Qustionaire | user_id=Wenjin Gao | request_id=5b36df86-8091-4153-9bc1-ad7adb06d40a | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面1的时间: 57624
2026-04-09 22:53:31,661 | Qustionaire | user_id=Wenjin Gao | request_id=7d4c788f-bb90-43bc-b8b9-35ff8ed177a0 | [INFO] | [main.py- 156] | 请求用户Wenjin Gao页面2的数据
2026-04-09 22:53:31,663 | Qustionaire | user_id=Wenjin Gao | request_id=7d4c788f-bb90-43bc-b8b9-35ff8ed177a0 | [INFO] | [main.py- 158] | 页面2的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'non_finished_cases': [0, 1, 2, 3, 4, 5], 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 0, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 22:53:44,275 | Qustionaire | user_id=Wenjin Gao | request_id=bd7d05b7-54d3-472e-b5c8-1c2b3e23cd03 | [INFO] | [main.py- 171] | 更新用户Wenjin Gao页面2的数据: {'回声强度': '不均匀回声', '形状规则': '不规则形', '纵横比例': '大于1', '边界特征': '毛刺', 'diagnosis_result': '6级', 'confidence': '中等信心'}
2026-04-09 22:53:44,293 | Qustionaire | user_id=Wenjin Gao | request_id=36ea5a88-3e4f-41c6-8730-4003e41dd10d | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面2的时间: 12598
2026-04-09 22:53:44,310 | Qustionaire | user_id=Wenjin Gao | request_id=2c58f931-51b9-4610-956c-5dba38c182db | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面2的时间: 12598
2026-04-09 22:53:44,512 | Qustionaire | user_id=Wenjin Gao | request_id=55c1eef8-0eb2-4b6f-8f48-48761401babf | [INFO] | [main.py- 156] | 请求用户Wenjin Gao页面3的数据
2026-04-09 22:53:44,515 | Qustionaire | user_id=Wenjin Gao | request_id=55c1eef8-0eb2-4b6f-8f48-48761401babf | [INFO] | [main.py- 158] | 页面3的数据：{'src_image_name': '3.png', 'des_image_name': '3.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'non_finished_cases': [0, 2, 3, 4, 5], 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '', 'during_time': 0, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 22:54:06,663 | Qustionaire | user_id=Wenjin Gao | request_id=bff9f76b-919c-436e-b3c6-f0829518fe29 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面3的时间: 6742
2026-04-09 22:54:06,685 | Qustionaire | user_id=Wenjin Gao | request_id=421300f8-ddae-4b24-a945-9e499866c921 | [INFO] | [main.py- 182] | 更新用户Wenjin Gao页面3的时间: 6742
2026-04-09 22:54:06,865 | Qustionaire | user_id=Wenjin Gao | request_id=7336c71d-de66-4246-ac86-e4100d71f007 | [INFO] | [main.py- 156] | 请求用户Wenjin Gao页面1的数据
2026-04-09 22:54:06,866 | Qustionaire | user_id=Wenjin Gao | request_id=7336c71d-de66-4246-ac86-e4100d71f007 | [INFO] | [main.py- 158] | 页面1的数据：{'src_image_name': '2.png', 'des_image_name': '2.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'non_finished_cases': [0, 2, 3, 4, 5], 'selected': {'回声强度': '不均匀回声', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '中等信心', 'during_time': 57624, 'diagnosis_result': '4a'}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
